,round,attendance,Capacity,inConstruction,rank,rank_opp,goal_diff,pts_l1m,pts_l2m,pts_l3m,pts_l4m,pts_l5m,pts_l6m,pts_l7m,pts_l8m,pts_l9m,pts_l10m,gs_l1m,gs_l2m,gs_l3m,gs_l4m,gs_l5m,gs_l6m,gs_l7m,gs_l8m,gs_l9m,gs_l10m,gd_l1m,gd_l2m,gd_l3m,gd_l4m,gd_l5m,gd_l6m,gd_l7m,gd_l8m,gd_l9m,gd_l10m,rank_diff,final_round,own_city,hour_dec,cloudcover_avg2h,tempC_avg2h,precip_sum2h,cloudcover_avg3h,tempC_avg3h,precip_sum3h,cloudcover_avg4h,tempC_avg4h,precip_sum4h,cloudcover_avg5h,tempC_avg5h,precip_sum5h,cloudcover_avg6h,tempC_avg6h,precip_sum6h,cloudcover_avg7h,tempC_avg7h,precip_sum7h,cloudcover_avg8h,tempC_avg8h,precip_sum8h,cloudcover_avg9h,tempC_avg9h,precip_sum9h,cloudcover_avg10h,tempC_avg10h,precip_sum10h,cloudcover_avg11h,tempC_avg11h,precip_sum11h,cloudcover_avg12h,tempC_avg12h,precip_sum12h,home_team_Arka Gdynia,home_team_Cracovia Kraków,home_team_GKS Bełchatów,home_team_Górnik Zabrze,home_team_Górnik Łęczna,home_team_Jagiellonia Białystok,home_team_Korona Kielce,home_team_Lech Poznań,home_team_Lechia Gdańsk,home_team_Legia Warszawa,home_team_Miedź Legnica,home_team_Piast Gliwice,home_team_Podbeskidzie Bielsko-Biała,home_team_Pogoń Szczecin,home_team_Raków Częstochowa,home_team_Ruch Chorzów,home_team_Sandecja Nowy Sącz,home_team_Termalica Nieciecza,home_team_Widzew Łódź,home_team_Wisła Kraków,home_team_Wisła Płock,home_team_Zagłębie Lubin,home_team_Zagłębie Sosnowiec,home_team_Zawisza Bydgoszcz,home_team_ŁKS Łódź,home_team_Śląsk Wrocław,away_team_Arka Gdynia,away_team_Cracovia Kraków,away_team_GKS Bełchatów,away_team_Górnik Zabrze,away_team_Górnik Łęczna,away_team_Jagiellonia Białystok,away_team_Korona Kielce,away_team_Lech Poznań,away_team_Lechia Gdańsk,away_team_Legia Warszawa,away_team_Miedź Legnica,away_team_Piast Gliwice,away_team_Podbeskidzie Bielsko-Biała,away_team_Pogoń Szczecin,away_team_Raków Częstochowa,away_team_Ruch Chorzów,away_team_Sandecja Nowy Sącz,away_team_Termalica Nieciecza,away_team_Widzew Łódź,away_team_Wisła Kraków,away_team_Wisła Płock,away_team_Zagłębie Lubin,away_team_Zagłębie Sosnowiec,away_team_Zawisza Bydgoszcz,away_team_ŁKS Łódź,away_team_Śląsk Wrocław,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
154,20,7641,42837,0,7.0,13.0,13.0,1.0,4.0,7.0,10.0,11.0,12.0,12.0,12.0,15.0,18.0,1.0,3.0,5.0,8.0,8.0,9.0,10.0,11.0,15.0,18.0,0.0,2.0,4.0,7.0,7.0,7.0,6.0,5.0,9.0,11.0,6.0,0,1,20.5,29.0,5.5,0.0,32.33,6.0,0.0,33.25,6.25,0.0,33.4,6.4,0.0,33.0,6.5,0.0,31.71,6.57,0.0,30.0,6.62,0.0,27.89,6.67,0.0,26.1,6.6,0.0,24.64,6.55,0.0,23.42,6.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
155,20,7843,41620,0,6.0,11.0,4.0,0.0,3.0,6.0,9.0,9.0,9.0,10.0,11.0,11.0,14.0,0.0,2.0,3.0,6.0,6.0,6.0,7.0,9.0,10.0,12.0,-3.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0,5.0,0,1,15.0,98.0,7.0,4.4,96.0,6.67,4.9,94.0,6.5,5.8,90.6,6.4,6.5,86.5,6.33,6.5,82.14,6.14,6.5,78.25,6.0,6.5,74.56,5.89,6.5,71.1,5.8,6.5,67.91,5.73,6.5,64.92,5.67,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
156,20,4852,5700,0,15.0,16.0,-15.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,7.0,10.0,10.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,6.0,10.0,11.0,-1.0,-3.0,-2.0,-4.0,-5.0,-7.0,-5.0,-5.0,-2.0,-4.0,1.0,0,1,18.0,25.0,8.0,0.0,24.33,8.0,0.0,23.75,8.0,0.0,22.6,8.0,0.0,21.17,8.0,0.0,19.57,8.0,0.0,18.25,7.88,0.0,17.22,7.78,0.0,16.4,7.6,0.0,15.64,7.45,0.0,14.92,7.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
157,20,3656,4197,1,2.0,14.0,7.0,0.0,3.0,4.0,7.0,10.0,11.0,11.0,14.0,14.0,17.0,0.0,1.0,2.0,5.0,6.0,7.0,7.0,8.0,9.0,12.0,-1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,12.0,0,1,18.0,3.5,7.0,0.0,3.0,7.33,0.0,2.5,7.5,0.0,2.6,7.6,0.0,3.0,7.83,0.0,3.57,8.0,0.0,4.5,8.0,0.0,5.67,7.89,0.0,6.9,7.7,0.0,8.36,7.55,0.0,10.0,7.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
158,20,2318,10978,0,9.0,5.0,-8.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,8.0,11.0,14.0,1.0,1.0,1.0,3.0,3.0,4.0,7.0,8.0,12.0,14.0,-2.0,-4.0,-6.0,-6.0,-6.0,-8.0,-6.0,-5.0,-2.0,-1.0,-4.0,0,1,17.5,95.5,7.0,0.0,95.33,7.33,0.0,93.5,7.5,0.0,91.2,7.6,0.0,88.5,7.83,0.0,85.57,7.86,0.0,82.5,7.88,0.0,79.33,7.78,0.0,77.8,7.7,0.0,77.36,7.64,0.0,77.83,7.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
159,20,6063,16068,0,10.0,1.0,2.0,0.0,3.0,6.0,6.0,7.0,7.0,10.0,10.0,13.0,16.0,1.0,2.0,4.0,4.0,6.0,6.0,8.0,8.0,10.0,13.0,-1.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2.0,-9.0,0,1,20.5,17.5,9.0,0.0,19.0,9.0,0.0,18.25,9.25,0.0,16.4,9.4,0.0,14.17,9.5,0.0,12.71,9.71,0.0,11.75,9.88,0.0,11.22,10.0,0.0,10.8,10.1,0.0,10.55,10.09,0.0,10.33,10.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
160,21,6815,15139,0,14.0,2.0,-11.0,1.0,4.0,7.0,8.0,8.0,11.0,11.0,11.0,12.0,12.0,1.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,9.0,10.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,-1.0,-1.0,-4.0,-12.0,0,1,18.0,8.5,2.0,0.0,8.0,2.0,0.0,7.5,2.25,0.0,7.4,2.4,0.0,7.67,2.5,0.0,8.14,2.57,0.0,9.12,2.5,0.0,10.56,2.44,0.0,12.2,2.4,0.0,14.64,2.36,0.0,17.58,2.33,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
161,21,7109,15550,0,13.0,12.0,-12.0,3.0,6.0,6.0,6.0,9.0,10.0,13.0,13.0,13.0,13.0,1.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,7.0,1.0,2.0,1.0,-3.0,0.0,0.0,1.0,0.0,-1.0,-4.0,-1.0,0,1,15.0,8.0,3.0,0.0,9.0,2.67,0.0,9.75,2.5,0.0,10.2,2.2,0.0,10.5,1.83,0.0,10.71,1.57,0.0,10.88,1.25,0.0,10.89,1.0,0.0,10.9,0.7,0.0,11.0,0.45,0.0,11.08,0.25,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,21,10872,42837,0,5.0,11.0,13.0,1.0,2.0,5.0,8.0,11.0,12.0,13.0,13.0,13.0,16.0,1.0,2.0,4.0,6.0,9.0,9.0,10.0,11.0,12.0,16.0,0.0,0.0,2.0,4.0,7.0,7.0,7.0,6.0,5.0,9.0,6.0,0,1,17.5,6.0,4.0,0.0,5.67,4.33,0.0,5.75,4.5,0.0,6.0,4.6,0.0,6.5,4.67,0.0,6.86,4.57,0.0,7.12,4.38,0.0,7.33,4.11,0.0,7.6,3.8,0.0,7.82,3.45,0.0,8.0,3.17,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,21,19502,31103,0,1.0,16.0,20.0,0.0,3.0,6.0,9.0,9.0,12.0,15.0,18.0,21.0,21.0,1.0,4.0,7.0,11.0,12.0,16.0,17.0,20.5,20.0,23.5,-1.0,1.0,4.0,8.0,6.0,10.0,11.0,12.0,12.75,16.0,15.0,0,1,17.5,3.0,5.0,0.0,3.0,5.33,0.0,3.0,5.25,0.0,3.2,5.2,0.0,3.33,5.17,0.0,3.43,5.0,0.0,3.5,4.75,0.0,3.56,4.44,0.0,3.6,4.1,0.0,3.64,3.82,0.0,3.67,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,21,4112,9913,0,6.0,10.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,7.0,10.0,13.0,16.0,1.0,3.0,3.0,3.0,3.0,6.0,7.0,8.0,10.0,12.0,-1.0,0.0,-1.0,-4.0,-7.0,-5.0,-5.0,-4.0,-3.0,-1.0,4.0,0,1,15.0,3.0,5.0,0.0,3.0,5.0,0.0,3.0,5.0,0.0,4.4,4.8,0.0,6.5,4.5,0.0,9.14,4.14,0.0,12.0,3.88,0.0,14.89,3.56,0.0,17.9,3.3,0.0,19.0,3.09,0.0,18.67,2.92,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,21,10201,45105,0,4.0,7.0,6.0,0.0,1.0,1.0,4.0,7.0,10.0,13.0,16.0,16.0,17.0,0.0,1.0,1.0,4.0,6.0,7.0,10.0,12.0,12.0,13.0,-2.0,-2.0,-5.0,-2.0,-1.0,0.0,2.0,3.0,2.0,2.0,3.0,0,1,20.5,56.0,2.0,0.0,65.33,2.33,-0.0,70.0,2.5,0.0,72.8,2.8,-0.0,74.83,3.17,0.1,76.71,3.43,0.2,78.5,3.5,0.3,80.33,3.56,0.5,81.9,3.6,0.6,83.36,3.64,0.7,84.67,3.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
166,21,15410,33130,0,15.0,9.0,-13.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,2.0,3.0,1.0,0.0,-1.0,-2.0,-3.0,-10.0,-11.0,-15.0,-6.0,0,1,20.0,60.5,5.0,0.0,62.33,5.33,0.0,60.25,5.5,0.0,56.6,5.6,0.0,52.33,5.67,0.0,48.14,5.71,0.0,44.0,5.62,0.0,39.89,5.56,0.0,36.6,5.4,0.0,34.0,5.18,0.0,31.92,4.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,21,4231,10978,0,8.0,3.0,-7.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,8.0,11.0,14.0,2.0,3.0,3.0,3.0,5.0,5.0,6.0,9.0,10.0,14.0,1.0,-1.0,-3.0,-5.0,-5.0,-5.0,-7.0,-5.0,-4.0,-1.0,-5.0,0,1,12.5,4.0,4.5,0.0,4.33,4.0,0.0,4.75,3.5,0.0,5.0,3.2,0.0,5.17,2.83,0.0,5.29,2.43,0.0,5.25,2.12,0.0,5.11,1.89,0.0,5.0,1.7,0.0,4.91,1.55,0.0,4.92,1.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168,22,12247,15114,0,2.0,6.0,14.0,3.0,6.0,6.0,9.0,9.0,12.0,13.0,16.0,19.0,19.0,1.0,3.0,3.0,6.0,6.0,8.0,8.0,9.0,11.0,13.0,1.0,3.0,2.0,5.0,4.0,6.0,6.0,7.0,9.0,8.0,4.0,0,1,17.5,69.5,13.0,0.2,68.0,13.0,0.6,70.25,12.75,0.9,73.8,12.6,1.4,78.17,12.33,2.3,80.43,12.14,3.0,81.38,11.88,3.2,81.56,11.67,3.5,81.0,11.5,3.7,79.91,11.36,3.7,78.5,11.17,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169,22,9468,24563,0,12.0,14.0,-3.0,1.0,4.0,4.0,7.0,7.0,8.0,8.0,9.0,10.0,11.0,0.0,3.0,4.0,8.0,8.0,10.0,11.0,12.0,13.0,14.0,0.0,3.0,2.0,4.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,0,1,18.0,90.5,5.0,-0.0,92.0,5.33,-0.0,93.5,5.5,0.0,94.2,5.6,0.0,94.67,5.67,0.0,94.86,5.71,0.0,95.12,5.62,0.0,95.56,5.56,0.0,96.0,5.4,0.0,96.36,5.27,0.0,96.67,5.17,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,22,7518,22409,0,9.0,13.0,2.0,0.0,0.0,3.0,3.0,3.0,6.0,6.0,9.0,9.0,12.0,0.0,0.0,3.0,3.0,4.0,6.0,7.0,9.0,10.0,13.0,-3.0,-6.0,-3.0,-4.0,-5.0,-3.0,-5.0,-3.0,-5.0,-4.0,4.0,0,1,12.5,15.0,5.5,0.0,18.33,5.0,0.0,21.75,4.75,0.0,25.2,4.4,0.0,28.5,4.0,0.0,31.71,3.57,0.0,33.25,3.25,0.0,33.67,3.0,0.0,33.3,2.8,0.0,33.18,2.64,0.0,33.33,2.42,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171,22,7139,41620,0,7.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,10.0,10.0,10.0,11.0,12.0,2.0,2.0,2.0,4.0,5.0,8.0,8.0,8.0,9.0,11.0,0.0,-3.0,-6.0,-4.0,-3.0,-1.0,-2.0,-3.0,-3.0,-3.0,-2.0,0,1,20.5,3.5,0.5,0.0,4.33,1.0,0.0,5.75,1.5,0.0,7.6,2.0,0.0,9.5,2.5,0.0,11.14,2.71,0.0,12.62,2.88,0.0,14.0,3.0,0.0,15.4,3.0,0.0,16.91,3.0,0.0,18.5,2.92,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,22,5160,5700,0,16.0,8.0,-19.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,7.0,1.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,8.0,9.0,-2.0,-4.0,-5.0,-7.0,-6.0,-8.0,-9.0,-11.0,-9.0,-9.0,-8.0,0,1,15.0,58.0,5.0,0.0,53.0,4.67,0.0,48.0,4.5,0.0,44.0,4.4,0.0,40.67,4.17,0.0,37.71,3.86,0.0,35.62,3.62,0.0,34.11,3.33,0.0,33.0,3.1,0.0,31.91,2.91,0.0,30.83,2.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,22,3856,4197,1,3.0,4.0,7.0,3.0,3.0,3.0,6.0,7.0,10.0,13.0,14.0,14.0,17.0,3.0,3.0,3.0,4.0,5.0,8.0,9.0,10.0,10.0,11.0,1.0,0.0,-1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,0,1,17.5,63.0,7.0,0.0,66.0,7.0,0.0,68.5,7.0,0.0,70.8,7.0,0.0,73.0,7.0,0.0,73.57,6.86,0.0,73.0,6.62,0.0,71.67,6.33,0.0,71.1,6.0,0.0,71.09,5.73,0.0,71.42,5.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,22,4153,5264,0,11.0,1.0,-8.0,0.0,3.0,6.0,6.0,9.0,9.0,10.0,13.0,13.0,16.0,0.0,3.0,5.0,5.0,7.0,7.0,9.0,10.0,10.0,11.0,-3.0,0.0,1.0,-2.0,-1.0,-4.0,-4.0,-3.0,-5.0,-4.0,-10.0,0,0,20.0,38.5,4.0,0.0,42.67,4.0,0.0,44.25,4.0,0.0,44.8,4.2,0.0,44.83,4.33,0.0,44.29,4.43,0.0,43.38,4.5,0.0,42.22,4.56,0.0,41.0,4.5,0.0,39.82,4.36,0.0,38.67,4.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,22,4349,16068,0,10.0,15.0,1.0,0.0,3.0,3.0,6.0,9.0,9.0,10.0,10.0,13.0,13.0,0.0,2.0,3.0,4.0,6.0,6.0,8.0,8.0,10.0,10.0,-2.0,-1.0,-2.0,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,-2.0,5.0,0,1,15.0,71.0,12.0,0.0,71.33,12.0,0.0,71.5,12.0,0.0,67.8,11.8,0.0,62.33,11.5,0.0,55.71,11.29,0.0,50.88,11.0,0.0,47.22,10.56,0.0,44.4,10.1,0.0,42.82,9.64,0.0,42.08,9.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
176,23,4367,15139,0,15.0,10.0,-14.0,0.0,0.0,1.0,4.0,7.0,8.0,8.0,11.0,11.0,11.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,-3.0,-2.0,-3.0,-4.0,-5.0,0,1,15.0,100.0,7.5,0.2,100.0,7.33,0.3,100.0,7.0,0.5,100.0,6.8,0.6,100.0,6.67,0.6,100.0,6.57,0.7,100.0,6.5,0.8,100.0,6.33,0.8,100.0,6.2,0.8,99.91,6.09,0.8,99.75,6.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,23,12693,42837,0,7.0,5.0,15.0,0.0,3.0,4.0,5.0,8.0,11.0,14.0,15.0,16.0,16.0,1.0,4.0,5.0,6.0,8.0,10.0,13.0,13.0,14.0,15.0,-1.0,2.0,2.0,2.0,4.0,6.0,9.0,9.0,9.0,8.0,-2.0,0,1,17.5,100.0,4.5,2.9,100.0,5.0,5.1,100.0,5.25,6.7,100.0,5.4,6.7,100.0,5.5,6.7,99.86,5.57,6.7,99.62,5.62,6.9,99.33,5.78,7.2,98.6,5.8,7.4,97.64,5.82,7.9,96.5,5.83,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
178,23,17075,31103,0,1.0,9.0,21.5,1.0,4.0,4.0,7.0,10.0,13.0,13.0,16.0,19.0,22.0,2.0,5.0,6.0,9.0,12.0,16.0,17.0,20.5,20.0,23.5,0.0,2.0,1.0,3.0,6.0,10.0,8.0,12.0,12.75,16.0,8.0,0,1,17.5,48.0,7.0,0.0,47.67,7.33,0.0,47.0,7.25,0.0,46.2,7.2,0.0,45.33,7.17,0.0,44.14,7.0,0.0,42.62,6.75,0.0,41.0,6.44,0.0,39.3,6.1,0.0,37.55,5.82,0.0,35.75,5.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,23,5150,5700,0,16.0,3.0,-19.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,7.0,0.0,1.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,8.0,0.0,-2.0,-4.0,-5.0,-7.0,-6.0,-8.0,-9.0,-11.0,-9.0,-13.0,0,1,18.0,76.5,4.0,-0.0,79.33,4.33,0.3,82.0,4.5,0.9,84.2,4.6,1.3,86.33,4.67,2.1,88.29,4.71,3.7,89.75,4.62,4.9,90.89,4.56,5.4,91.8,4.5,6.4,92.55,4.45,7.2,93.17,4.42,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,23,4176,9913,0,6.0,2.0,2.0,0.0,3.0,3.0,6.0,6.0,6.0,6.0,9.0,10.0,13.0,0.0,2.0,3.0,5.0,5.0,5.0,5.0,8.0,9.0,10.0,-1.0,1.0,0.0,1.0,0.0,-3.0,-6.0,-4.0,-4.0,-3.0,-4.0,0,1,20.0,48.0,5.5,0.0,48.0,6.0,0.0,49.75,6.25,0.0,52.2,6.4,0.0,55.0,6.5,0.0,56.43,6.57,0.0,57.0,6.62,0.0,56.89,6.56,0.0,56.8,6.4,0.0,56.73,6.27,0.0,56.67,6.08,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181,23,8196,45105,0,4.0,12.0,6.0,1.0,2.0,2.0,3.0,3.0,6.0,9.0,12.0,15.0,18.0,0.0,2.0,2.0,3.0,3.0,6.0,8.0,9.0,12.0,14.0,0.0,0.0,-2.0,-2.0,-5.0,-2.0,-1.0,0.0,2.0,3.0,8.0,0,1,20.5,27.5,3.5,-0.0,31.33,3.67,-0.0,37.75,3.75,0.0,45.2,4.0,0.0,53.17,4.17,0.0,59.14,4.29,-0.0,63.88,4.5,-0.0,67.89,4.67,0.1,71.1,4.8,0.2,73.73,4.91,0.4,75.92,5.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
